Id	Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Len_rank_dif	Merge_v1	Merge_v2	Merge_dif	Dup_v1	Dup_v2	Dup_dif	MA_gaps_v1	MA_gaps_v2	MA_gaps_dif	MA_extra_v1	MA_extra_v2	MA_extra_dif	MA_conserv_v1	MA_conserv_v2	MA_conserv_dif
GB14690-PA	-13	no	no	0.41	0.18	-0.23	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.07	0.06	0.0	0.0	0.0	1.0	1.0	0.0
GB14695-PA	13	no	yes	0.04	0.01	-0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.44	0.46	0.03	0.0	0.0	-0.0	1.0	0.72	-0.28
GB14697-PA	-12	yes	yes	0.5	0.16	-0.34	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.01	-0.01	0.04	0.06	0.02	1.0	1.0	0.0
GB14701-PA	38	no	yes	0.01	0.06	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.15	0.01	-0.14	0.0	0.0	0.0	0.76	1.0	0.24
GB14702-PA	50	no	yes	0.17	0.43	0.26	0.0	0.06	0.06	1.0	1.0	0.0	0.23	0.02	-0.21	0.0	0.01	0.01	1.0	1.0	0.0
GB14703-PA	25	yes	no	0.09	0.39	0.3	0.0	0.0	0.0	1.0	1.0	0.0	0.59	0.01	-0.57	0.0	0.11	0.11	1.0	1.0	0.0
GB14706-PA	12	yes	yes	0.11	0.25	0.14	-0.05	-0.19	-0.14	1.0	1.0	0.0	0.01	0.0	-0.01	0.0	0.0	0.0	0.99	1.0	0.01
GB14709-PA	25	no	yes	0.05	0.41	0.36	0.0	-0.2	-0.2	1.0	1.0	0.0	0.0	0.02	0.02	0.09	0.0	-0.09	1.0	1.0	0.0
GB14710-PA	-25	yes	no	0.23	0.06	-0.17	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.11	0.11	0.0	0.0	0.0	0.99	1.0	0.01
GB14712-PA	25	no	no	0.08	0.01	-0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.29	0.02	-0.27	0.01	0.11	0.1	1.0	1.0	0.0
GB14716-PA	38	no	yes	0.01	0.15	0.14	0.0	-0.04	-0.04	1.0	1.0	0.0	0.14	0.01	-0.14	0.0	0.0	0.0	0.71	1.0	0.29
GB14717-PA	25	no	no	0.11	0.17	0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.28	0.2	-0.08	0.01	0.01	0.0	1.0	1.0	0.0
GB14718-PA	12	yes	no	0.13	0.05	-0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.22	0.0	-0.21	0.0	0.07	0.07	1.0	1.0	0.0
GB14724-PA	13	no	yes	0.0	0.09	0.09	-0.02	-0.02	0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.15	0.07	-0.08	1.0	1.0	0.0
GB14726-PA	13	no	yes	0.0	0.19	0.19	NaN	0.0	NaN	1.0	0.0	-1.0	0.89	0.05	-0.84	0.0	0.0	0.0	0.07	0.94	0.86
GB14729-PA	-13	yes	yes	0.18	0.45	0.27	-17.78	0.0	17.78	1.0	1.0	0.0	0.17	0.36	0.19	0.0	0.01	0.01	1.0	1.0	0.0
GB14731-PA	-38	yes	no	0.13	0.07	-0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.04	0.0	0.02	0.32	0.3	1.0	1.0	0.0
GB14734-PA	-12	yes	yes	0.26	0.14	-0.12	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.12	0.08	0.0	0.0	0.0	1.0	1.0	0.0
GB14740-PA	-13	no	no	0.2	0.0	-0.2	0.41	0.12	-0.29	1.0	1.0	0.0	-	-	-	-	-	-
GB14743-PA	37	yes	yes	0.12	0.48	0.36	0.0	0.0	0.0	1.0	1.0	0.0	0.25	0.01	-0.24	0.0	0.0	0.0	0.98	0.98	0.0
GB14745-PA	12	yes	no	0.03	0.07	0.04	NaN	0.0	NaN	1.0	1.0	0.0	0.38	0.02	-0.36	0.0	0.08	0.08	0.99	0.99	0.0
GB14753-PA	-12	yes	no	0.33	0.24	-0.09	-0.1	0.0	0.1	1.0	1.0	0.0	0.12	0.13	0.01	0.0	0.1	0.1	1.0	1.0	0.0
GB14757-PA	-25	no	no	0.15	0.08	-0.07	-0.11	-0.12	-0.01	1.0	1.0	0.0	0.03	0.25	0.22	0.01	0.01	-0.0	1.0	0.91	-0.09
GB14761-PA	25	no	no	0.02	0.06	0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.22	0.03	-0.19	0.0	0.0	0.0	0.76	1.0	0.24
GB14762-PA	25	no	no	0.07	0.16	0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.32	0.0	-0.31	0.01	0.05	0.04	1.0	1.0	0.0
GB14763-PA	50	yes	yes	0.26	0.22	-0.04	0.0	-0.03	-0.03	0.0	1.0	1.0	0.09	0.08	-0.02	0.6	0.02	-0.58	1.0	1.0	0.0
GB14767-PA	50	no	yes	0.03	0.24	0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.52	0.03	-0.48	0.0	0.0	0.0	1.0	1.0	0.0
GB14770-PA	50	no	no	0.0	0.02	0.02	-0.08	-0.09	-0.01	0.0	1.0	1.0	0.01	0.04	0.03	0.27	0.07	-0.2	1.0	1.0	0.0
GB14771-PA	38	no	yes	0.13	0.2	0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.23	0.07	-0.16	0.0	0.01	0.01	1.0	1.0	0.0
GB14773-PA	25	no	no	0.06	0.03	-0.03	0.25	0.0	-0.25	1.0	1.0	0.0	0.47	0.02	-0.45	0.0	0.02	0.02	1.0	1.0	0.0
GB14774-PA	38	no	yes	0.0	0.02	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.36	0.09	-0.27	0.0	0.0	0.0	0.76	1.0	0.24
GB14775-PA	25	no	no	0.0	0.01	0.01	0.67	0.0	-0.67	1.0	1.0	0.0	0.0	0.15	0.15	0.39	0.0	-0.39	1.0	0.79	-0.21
GB14779-PA	13	no	no	0.2	0.21	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.01	0.0	-0.01	1.0	1.0	0.0
GB14786-PA	12	yes	no	0.16	0.02	-0.14	0.0	0.0	0.0	1.0	1.0	0.0	0.25	0.0	-0.25	0.0	0.0	0.0	1.0	1.0	-0.0
GB14788-PA	0	no	no	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	-	-	-	-	-	-
GB14789-PA	13	no	no	0.12	0.23	0.11	NaN	0.26	NaN	0.5	0.13	-0.38	0.14	0.02	-0.11	0.0	0.01	0.01	1.0	1.0	0.0
GB14794-PA	25	no	no	0.01	0.07	0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.29	0.07	-0.22	0.0	0.0	0.0	1.0	1.0	0.0
GB14803-PA	-12	yes	yes	0.31	0.09	-0.22	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.06	0.05	0.0	0.0	0.0	1.0	1.0	0.0
GB14805-PA	12	yes	yes	0.15	0.34	0.19	0.0	-0.35	-0.35	1.0	1.0	0.0	0.15	0.01	-0.14	0.0	0.0	0.0	0.96	1.0	0.04
GB14807-PA	50	no	yes	0.02	0.46	0.44	0.02	-0.04	-0.06	1.0	1.0	0.0	0.27	0.03	-0.24	0.0	0.01	0.01	0.98	1.0	0.02
GB14808-PA	-12	yes	no	0.25	0.27	0.02	-0.08	0.0	0.08	1.0	1.0	0.0	0.19	0.05	-0.14	0.05	0.09	0.04	0.9	1.0	0.1
GB14809-PA	-13	no	no	0.45	0.05	-0.4	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.0	-0.06	0.0	0.04	0.04	1.0	1.0	0.0
GB14812-PA	25	no	no	0.0	0.03	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.86	0.03	-0.83	0.0	0.16	0.16	0.21	0.96	0.74
GB14815-PA	12	no	no	0.3	0.02	-0.28	-2.77	0.0	2.77	1.0	1.0	0.0	0.2	0.05	-0.16	0.0	0.02	0.02	0.99	1.0	0.01
GB14820-PA	-25	no	no	0.03	0.05	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.33	0.29	0.0	0.0	-0.0	1.0	1.0	-0.0
GB14821-PA	-50	yes	no	0.44	0.0	-0.44	-1.1	-0.1	1.0	0.0	0.0	0.0	0.17	0.0	-0.17	0.06	0.27	0.21	1.0	1.0	0.0
GB14824-PA	25	no	yes	0.05	0.4	0.35	0.0	-0.02	-0.02	1.0	1.0	0.0	0.14	0.01	-0.13	0.0	0.0	0.0	1.0	0.99	-0.01
GB14828-PA	38	no	yes	0.02	0.18	0.16	1.25	-0.06	-1.32	1.0	1.0	0.0	0.45	0.04	-0.41	0.0	0.18	0.18	0.89	0.95	0.06
GB14833-PA	-13	no	no	0.21	0.15	-0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.23	0.25	0.03	0.0	0.0	0.0	1.0	1.0	-0.0
GB14837-PA	38	no	no	0.0	0.22	0.22	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.54	0.0	-0.54	1.0	1.0	0.0
GB14840-PA	-12	no	no	0.0	0.2	0.2	0.0	0.5	0.5	1.0	1.0	0.0	-	-	-	-	-	-
GB14844-PA	25	no	no	0.01	0.09	0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.21	0.02	-0.19	0.0	0.02	0.02	0.93	1.0	0.07
GB14845-PA	-13	no	yes	0.24	0.27	0.03	-0.01	0.0	0.01	1.0	1.0	0.0	0.1	0.38	0.27	0.02	0.0	-0.01	1.0	0.81	-0.19
GB14846-PA	12	no	yes	0.36	0.27	-0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.0	-0.02	0.0	0.01	0.01	1.0	1.0	0.0
GB14850-PA	50	no	yes	0.0	0.37	0.37	0.0	0.0	0.0	1.0	1.0	0.0	0.41	0.0	-0.41	0.0	0.01	0.01	1.0	1.0	0.0
GB14851-PA	25	no	yes	0.06	0.37	0.31	-0.08	0.0	0.08	1.0	1.0	0.0	0.81	0.85	0.05	0.01	0.0	-0.01	1.0	1.0	0.0
GB14853-PA	-13	no	no	0.21	0.03	-0.18	0.0	0.0	0.0	1.0	1.0	0.0	0.08	0.0	-0.08	0.0	0.0	0.0	1.0	1.0	0.0
GB14854-PA	50	no	yes	0.0	0.25	0.25	0.0	-0.01	-0.01	1.0	1.0	0.0	0.29	0.04	-0.24	0.0	0.0	0.0	1.0	1.0	0.0
GB14855-PA	50	no	yes	0.01	0.49	0.48	0.09	0.0	-0.09	1.0	1.0	0.0	0.67	0.0	-0.67	0.0	0.01	0.01	1.0	1.0	0.0
GB14857-PA	-13	no	no	0.3	0.17	-0.13	-0.88	-1.66	-0.78	1.0	1.0	0.0	0.12	0.0	-0.12	0.0	0.0	0.0	0.99	0.99	0.0
GB14858-PA	12	no	yes	0.24	0.49	0.25	0.0	0.0	0.0	1.0	1.0	0.0	0.15	0.01	-0.14	0.01	0.01	-0.0	1.0	1.0	0.0
GB14861-PA	25	no	yes	0.03	0.39	0.36	0.0	0.0	0.0	1.0	1.0	0.0	0.17	0.11	-0.06	0.0	0.0	0.0	0.94	0.93	-0.01
GB14866-PA	13	no	yes	0.01	0.17	0.16	0.0	0.3	0.3	1.0	1.0	0.0	0.07	0.01	-0.07	0.17	0.0	-0.17	1.0	1.0	0.0
GB14877-PA	0	yes	yes	0.22	0.23	0.01	0.0	-0.48	-0.48	1.0	1.0	0.0	0.17	0.14	-0.04	0.0	0.0	0.0	1.0	1.0	0.0
GB14878-PA	-25	yes	no	0.46	0.18	-0.28	0.0	0.0	0.0	1.0	1.0	0.0	0.24	0.14	-0.11	0.12	0.21	0.09	1.0	1.0	0.0
GB14880-PA	13	no	no	0.11	0.23	0.12	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.01	-0.05	0.0	0.0	0.0	1.0	0.98	-0.02
GB14882-PA	-13	no	no	0.26	0.13	-0.13	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.09	0.09	0.01	0.01	-0.0	1.0	1.0	0.0
GB14893-PA	38	no	no	0.02	0.25	0.23	0.0	-0.1	-0.1	1.0	1.0	0.0	0.6	0.05	-0.55	0.02	0.01	-0.01	0.76	1.0	0.24
GB14897-PA	25	yes	yes	0.33	0.45	0.12	-0.93	-0.32	0.61	1.0	1.0	0.0	0.25	0.0	-0.25	0.0	0.0	0.0	1.0	1.0	0.0
GB14900-PA	13	no	yes	0.13	0.16	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.0	-0.02	0.0	0.0	0.0	1.0	1.0	0.0
GB14905-PA	13	no	no	0.17	0.4	0.23	0.28	0.23	-0.05	1.0	1.0	0.0	-	-	-	-	-	-
GB14910-PA	13	no	no	0.12	0.25	0.13	-0.25	-0.25	-0.0	1.0	1.0	0.0	0.04	0.01	-0.03	0.0	0.0	0.0	0.96	0.96	0.0
GB14915-PA	50	no	yes	0.01	0.28	0.27	0.0	0.0	0.0	1.0	1.0	0.0	0.65	0.0	-0.65	0.0	0.0	0.0	0.59	1.0	0.41
GB14916-PA	-50	yes	no	0.2	0.07	-0.13	-0.09	-1.92	-1.83	1.0	1.0	0.0	0.05	0.41	0.36	0.01	0.0	-0.01	1.0	1.0	0.0
GB14917-PA	12	yes	yes	0.1	0.47	0.37	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.02	-0.02	0.0	0.0	0.0	0.92	0.93	0.01
GB14918-PA	-12	yes	no	0.3	0.21	-0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.07	0.05	0.0	0.0	0.0	1.0	1.0	0.0
GB14920-PA	25	no	no	0.01	0.19	0.18	0.0	0.0	0.0	1.0	1.0	0.0	0.55	0.02	-0.53	0.0	0.0	0.0	0.67	1.0	0.33
GB14921-PA	50	no	yes	0.02	0.34	0.32	0.58	-0.57	-1.16	1.0	1.0	0.0	0.0	0.0	0.0	0.15	0.0	-0.14	1.0	1.0	0.0
GB14924-PA	12	yes	yes	0.15	0.31	0.16	0.56	1.11	0.55	1.0	1.0	0.0	0.11	0.04	-0.07	0.0	0.0	0.0	1.0	1.0	0.0
GB14926-PA	12	no	no	0.21	0.01	-0.2	0.0	0.0	0.0	0.25	1.0	0.75	0.45	0.02	-0.43	0.0	0.04	0.04	1.0	1.0	0.0
GB14930-PA	0	no	no	0.0	0.0	0.0	1.23	0.0	-1.23	1.0	1.0	0.0	-	-	-	-	-	-
GB14931-PA	25	yes	yes	0.38	0.21	-0.17	1.12	0.4	-0.73	1.0	1.0	0.0	0.04	0.06	0.02	0.07	0.01	-0.07	0.97	0.95	-0.02
GB14935-PA	-13	yes	no	0.09	0.06	-0.03	-0.15	-0.22	-0.08	0.02	0.02	0.0	0.09	0.0	-0.09	0.21	0.25	0.04	1.0	1.0	0.0
GB14939-PA	38	no	yes	0.1	0.15	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.3	0.18	-0.12	0.0	0.03	0.03	1.0	1.0	0.0
GB14942-PA	0	no	no	0.0	0.05	0.05	0.0	-0.06	-0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.3	-0.41	1.0	0.99	-0.01
GB14943-PA	-50	yes	no	0.4	0.0	-0.4	-4.89	1.96	6.85	1.0	1.0	0.0	0.03	0.02	-0.01	0.0	0.3	0.3	0.99	1.0	0.01
GB14944-PA	38	no	yes	0.0	0.11	0.11	0.0	0.0	0.0	1.0	1.0	0.0	0.82	0.06	-0.76	0.0	0.0	0.0	0.19	0.87	0.68
GB14949-PA	50	no	yes	0.03	0.35	0.32	56.91	0.03	-56.88	1.0	1.0	0.0	0.6	0.02	-0.57	0.0	0.06	0.06	0.95	1.0	0.05
GB14950-PA	25	no	no	0.08	0.16	0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.39	0.0	-0.39	1.0	1.0	-0.0
GB14952-PA	50	no	yes	0.0	0.29	0.29	0.0	-0.13	-0.13	1.0	0.25	-0.75	0.76	0.03	-0.73	0.0	0.01	0.01	1.0	1.0	0.0
GB14955-PA	25	no	no	0.01	0.16	0.15	1.51	0.0	-1.51	1.0	1.0	0.0	0.0	0.01	0.0	0.39	0.01	-0.38	1.0	1.0	0.0
GB14957-PA	-12	yes	yes	0.26	0.13	-0.13	-1.38	-0.89	0.49	1.0	1.0	0.0	0.07	0.0	-0.07	0.0	0.01	0.01	1.0	1.0	0.0
GB14959-PA	12	no	yes	0.29	0.3	0.01	0.0	-0.06	-0.06	1.0	1.0	0.0	-	-	-	-	-	-
GB14962-PA	38	no	yes	0.01	0.08	0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.37	0.05	-0.31	0.0	0.0	0.0	1.0	0.99	-0.01
GB14965-PA	-13	yes	no	0.16	0.12	-0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.18	0.18	0.45	0.45	0.0
GB14968-PA	50	no	yes	0.06	0.32	0.26	-0.03	0.0	0.03	1.0	1.0	0.0	0.41	0.05	-0.36	0.01	0.01	-0.0	0.51	0.99	0.48
GB14972-PA	12	yes	yes	0.05	0.25	0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.07	0.01	0.0	0.0	0.0	1.0	1.0	0.0
GB14974-PA	50	no	yes	0.04	0.39	0.35	0.0	0.0	0.0	1.0	1.0	0.0	0.5	0.01	-0.49	0.0	0.01	0.01	1.0	1.0	0.0
GB14975-PA	50	no	yes	0.09	0.42	0.33	-0.35	-0.13	0.21	1.0	1.0	0.0	0.21	0.01	-0.2	0.0	0.0	0.0	0.99	1.0	0.01
GB14978-PA	50	no	yes	0.01	0.34	0.33	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.01	-0.0	0.21	0.0	-0.21	1.0	1.0	0.0
GB14983-PA	25	no	no	0.12	0.19	0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.1	0.08	0.4	0.01	-0.39	1.0	0.87	-0.13
GB14988-PA	38	no	yes	0.16	0.1	-0.06	-0.04	-0.03	0.01	1.0	1.0	0.0	0.24	0.0	-0.24	0.0	0.07	0.07	1.0	0.99	-0.01
GB14989-PA	13	no	no	0.13	0.21	0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.0	-0.04	0.0	0.02	0.02	1.0	1.0	0.0
GB14991-PA	25	no	no	0.15	0.05	-0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.36	0.04	-0.33	0.0	0.03	0.03	1.0	1.0	0.0
GB14994-PA	12	yes	yes	0.14	0.23	0.09	0.0	-1.61	-1.61	1.0	1.0	0.0	0.0	0.03	0.03	0.0	0.0	-0.0	0.95	0.99	0.05
GB14996-PA	12	no	yes	0.25	0.38	0.13	-0.24	-0.59	-0.35	1.0	1.0	0.0	0.23	0.29	0.07	0.03	0.03	0.0	0.88	1.0	0.13
GB15001-PA	-25	yes	no	0.31	0.11	-0.2	-0.53	-0.34	0.19	1.0	1.0	0.0	0.04	0.17	0.13	0.01	0.0	-0.01	0.98	1.0	0.02
GB15003-PA	12	yes	no	0.02	0.01	-0.01	0.02	-0.01	-0.03	0.03	1.0	0.97	0.34	0.56	0.22	0.0	0.02	0.02	1.0	1.0	0.0
GB15005-PA	38	no	yes	0.02	0.16	0.14	0.0	0.0	0.0	1.0	1.0	0.0	0.51	0.0	-0.51	0.0	0.0	0.0	0.5	1.0	0.5
GB15007-PA	50	no	yes	0.0	0.42	0.42	0.0	-0.1	-0.1	1.0	1.0	0.0	0.55	0.18	-0.37	0.0	0.01	0.01	0.46	1.0	0.54
GB15012-PA	25	no	no	0.01	0.11	0.1	NaN	0.0	NaN	1.0	1.0	0.0	0.61	0.17	-0.45	0.0	0.0	0.0	1.0	1.0	0.0
GB15019-PA	0	yes	no	0.05	0.25	0.2	0.11	0.53	0.42	1.0	1.0	0.0	0.52	0.13	-0.4	0.0	0.09	0.09	1.0	1.0	0.0
GB15025-PA	25	no	yes	0.0	0.23	0.23	0.0	0.0	0.0	1.0	1.0	0.0	0.69	0.51	-0.18	0.0	0.0	0.0	0.5	1.0	0.5
GB15026-PA	25	no	yes	0.16	0.32	0.16	-0.42	-0.99	-0.56	1.0	1.0	0.0	0.12	0.03	-0.09	0.0	0.0	0.0	0.97	0.99	0.03
GB15027-PA	37	yes	yes	0.05	0.44	0.39	-0.07	-0.04	0.02	1.0	1.0	0.0	0.23	0.05	-0.18	0.0	0.0	0.0	0.94	0.98	0.04
GB15029-PA	-25	no	no	0.06	0.01	-0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.53	0.52	0.17	0.0	-0.17	1.0	1.0	0.0
GB15033-PA	38	no	yes	0.03	0.18	0.15	0.0	0.0	0.0	1.0	1.0	0.0	0.55	0.05	-0.5	0.0	0.06	0.06	0.33	1.0	0.67
GB15034-PA	-25	no	no	0.15	0.16	0.01	0.18	0.66	0.48	1.0	1.0	0.0	0.15	0.01	-0.14	0.04	0.04	0.0	1.0	1.0	0.0
GB15036-PA	50	no	yes	0.09	0.43	0.34	-0.01	0.0	0.01	1.0	1.0	0.0	0.43	0.03	-0.39	0.0	0.0	0.0	0.88	1.0	0.12
GB15043-PA	25	no	no	0.03	0.03	0.0	-0.02	0.0	0.02	1.0	1.0	0.0	0.58	0.01	-0.56	0.0	0.0	0.0	0.77	0.98	0.22
GB15046-PA	63	no	no	0.0	0.28	0.28	-0.69	-2.62	-1.93	0.01	1.0	0.99	0.03	0.04	0.01	0.28	0.01	-0.28	1.0	1.0	0.0
GB15048-PA	-38	yes	no	0.05	0.0	-0.05	NaN	0.0	NaN	0.13	0.5	0.38	0.07	0.27	0.2	0.01	0.0	-0.01	1.0	0.91	-0.09
GB15049-PA	13	no	no	0.05	0.26	0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.0	-0.06	0.0	0.0	0.0	1.0	1.0	0.0
GB15051-PA	38	no	yes	0.01	0.17	0.16	0.0	0.01	0.01	1.0	1.0	0.0	0.22	0.0	-0.22	0.0	0.0	0.0	0.88	1.0	0.12
GB15052-PA	-25	yes	no	0.36	0.02	-0.34	0.0	0.0	0.0	1.0	1.0	0.0	0.09	0.0	-0.09	0.0	0.08	0.08	1.0	1.0	0.0
GB15058-PA	-25	no	no	0.14	0.04	-0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.35	0.33	0.01	0.0	-0.01	1.0	0.58	-0.41
GB15061-PA	12	yes	yes	0.16	0.33	0.17	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.0	-0.04	0.0	0.01	0.01	0.99	1.0	0.01
GB15062-PA	-12	yes	yes	0.45	0.19	-0.26	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.0	-0.0	0.0	0.0	0.0	0.99	1.0	0.0
GB15064-PA	-12	yes	yes	0.24	0.2	-0.04	-14.61	0.0	14.61	1.0	1.0	0.0	0.01	0.15	0.14	0.04	0.0	-0.04	1.0	0.83	-0.17
GB15067-PA	38	no	no	0.0	0.2	0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.45	0.04	-0.4	0.0	0.0	0.0	1.0	0.99	-0.01
GB15070-PA	50	no	yes	0.01	0.39	0.38	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.0	-0.02	0.43	0.06	-0.37	1.0	1.0	0.0
GB15073-PA	12	yes	yes	0.11	0.33	0.22	-0.23	-0.01	0.22	1.0	1.0	0.0	-	-	-	-	-	-
GB15076-PA	-13	no	no	0.25	0.12	-0.13	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.01	-0.02	0.0	0.0	0.0	0.99	1.0	0.01
GB15078-PA	12	yes	yes	0.04	0.2	0.16	-0.21	-0.06	0.15	1.0	1.0	0.0	0.16	0.0	-0.16	0.0	0.0	0.0	1.0	1.0	0.0
GB15081-PA	-25	yes	yes	0.35	0.45	0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.08	0.36	0.27	0.01	0.01	-0.0	1.0	1.0	0.0
GB15084-PA	-25	no	no	0.2	0.22	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.09	0.05	0.08	0.24	0.16	1.0	1.0	0.0
GB15085-PA	-25	no	no	0.17	0.2	0.03	-0.21	-0.01	0.2	1.0	1.0	0.0	0.15	0.54	0.39	0.06	0.01	-0.05	1.0	1.0	0.0
GB15089-PA	50	no	yes	0.01	0.48	0.47	-0.45	0.0	0.45	1.0	1.0	0.0	0.02	0.17	0.15	0.32	0.03	-0.29	1.0	0.8	-0.2
GB15095-PA	38	no	no	0.03	0.24	0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.37	0.04	-0.34	0.0	0.0	0.0	0.89	1.0	0.11
GB15096-PA	25	no	yes	0.03	0.48	0.45	0.01	-0.17	-0.18	1.0	1.0	0.0	0.17	0.06	-0.11	0.0	0.0	0.0	1.0	1.0	0.0
GB15097-PA	25	no	yes	0.11	0.28	0.17	0.0	0.0	0.0	1.0	1.0	0.0	0.13	0.0	-0.13	0.0	0.0	0.0	0.88	1.0	0.12
GB15098-PA	25	no	yes	0.1	0.23	0.13	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.01	-0.04	0.01	0.04	0.03	1.0	1.0	0.0
GB15099-PA	-13	no	no	0.35	0.09	-0.26	0.0	0.0	0.0	1.0	1.0	0.0	0.1	0.01	-0.09	0.01	0.01	0.01	0.87	1.0	0.13
GB15104-PA	25	no	yes	0.12	0.28	0.16	0.0	-0.43	-0.43	1.0	1.0	0.0	0.13	0.06	-0.07	0.0	0.0	0.0	1.0	1.0	0.0
GB15106-PA	-12	yes	no	0.33	0.24	-0.09	-0.01	-0.36	-0.35	1.0	1.0	0.0	0.07	0.02	-0.06	0.0	0.0	0.0	1.0	1.0	0.0
GB15112-PA	25	yes	yes	0.3	0.31	0.01	0.14	0.16	0.02	1.0	1.0	0.0	0.04	0.03	-0.01	0.01	0.01	0.0	0.72	0.82	0.1
GB15113-PA	12	no	no	0.36	0.07	-0.29	-1.06	0.0	1.06	1.0	1.0	0.0	0.28	0.13	-0.15	0.0	0.08	0.08	1.0	1.0	0.0
GB15115-PA	-37	yes	yes	0.45	0.11	-0.34	-1.19	-1.64	-0.45	1.0	1.0	0.0	0.05	0.24	0.19	0.0	0.0	0.0	1.0	0.98	-0.02
GB15122-PA	13	no	yes	0.08	0.11	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.06	0.04	-0.02	1.0	1.0	0.0
GB15123-PA	38	no	no	0.0	0.23	0.23	0.0	-1.55	-1.55	1.0	1.0	0.0	0.01	0.01	0.0	0.31	0.0	-0.31	1.0	1.0	0.0
GB15124-PA	0	no	no	0.11	0.16	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.08	0.04	-0.04	0.0	0.0	0.0	1.0	1.0	0.0
GB15125-PA	25	no	no	0.0	0.1	0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.63	0.01	-0.62	0.0	0.0	0.0	0.88	0.99	0.12
GB15127-PA	25	no	no	0.07	0.09	0.02	0.0	-0.22	-0.22	1.0	1.0	0.0	0.37	0.1	-0.27	0.01	0.04	0.03	1.0	1.0	0.0
GB15128-PA	25	no	yes	0.0	0.39	0.39	0.0	0.61	0.61	1.0	1.0	0.0	0.62	0.03	-0.58	0.0	0.05	0.05	1.0	1.0	0.0
GB15132-PA	13	no	no	0.03	0.21	0.18	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.04	0.02	0.06	0.0	-0.06	0.99	0.98	-0.01
GB15133-PA	25	no	no	0.0	0.04	0.04	0.0	0.0	0.0	0.0	1.0	1.0	0.07	0.08	0.01	0.16	0.0	-0.16	1.0	1.0	0.0
