Id	Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Len_rank_dif	Merge_v1	Merge_v2	Merge_dif	Dup_v1	Dup_v2	Dup_dif	MA_gaps_v1	MA_gaps_v2	MA_gaps_dif	MA_extra_v1	MA_extra_v2	MA_extra_dif	MA_conserv_v1	MA_conserv_v2	MA_conserv_dif
ENSDARG00000044815|ENSDART00000098815	-13	yes	no	0.15	0.04	-0.11	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.0	-0.02	0.05	0.06	0.01	0.96	0.95	-0.01
ENSDARG00000061108|ENSDART00000086768	25	no	no	0.0	0.01	0.01	-0.24	0.0	0.24	1.0	0.5	-0.5	0.8	0.1	-0.7	0.0	0.1	0.1	0.29	0.97	0.68
ENSDARG00000068288|ENSDART00000098706	25	no	yes	0.0	0.25	0.25	-0.1	-0.5	-0.4	1.0	0.25	-0.75	0.75	0.25	-0.5	0.0	0.01	0.01	0.07	0.67	0.6
ENSDARG00000060941|ENSDART00000086389	-37	yes	yes	0.27	0.08	-0.19	-1.1	0.0	1.1	1.0	1.0	0.0	0.03	0.02	-0.01	0.0	0.01	0.01	0.83	0.0	-0.83
ENSDARG00000062632|ENSDART00000090727	25	no	no	0.07	0.04	-0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.15	0.02	-0.13	0.0	0.0	0.0	0.57	0.94	0.38
ENSDARG00000069404|ENSDART00000086648	50	no	yes	0.0	0.22	0.22	0.49	0.22	-0.27	1.0	1.0	0.0	-	-	-	-	-	-
ENSDARG00000070318|ENSDART00000103076	-12	yes	no	0.49	0.27	-0.22	-0.98	-0.55	0.43	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.04	0.04	0.97	0.97	0.0
ENSDARG00000068221|ENSDART00000098531	0	yes	yes	0.42	0.42	0.0	0.06	0.16	0.11	1.0	1.0	0.0	0.05	0.04	-0.01	0.05	0.05	0.01	0.71	0.72	0.01
ENSDARG00000032324|ENSDART00000101276	-12	yes	no	0.5	0.47	-0.03	-2.16	-2.96	-0.8	1.0	1.0	0.0	0.03	0.03	-0.0	0.06	0.06	-0.0	0.96	0.96	0.0
ENSDARG00000063293|ENSDART00000092351	0	yes	yes	0.19	0.2	0.01	-0.43	-0.46	-0.03	1.0	1.0	0.0	0.83	0.83	0.0	0.0	0.0	0.0	0.93	0.93	0.0
ENSDARG00000055595|ENSDART00000098988	12	no	yes	0.29	0.29	0.0	-0.63	-0.64	-0.01	1.0	1.0	0.0	0.03	0.03	0.0	0.03	0.0	-0.02	0.85	0.85	0.0
ENSDARG00000061338|ENSDART00000087382	0	no	no	0.22	0.21	-0.01	-0.08	-0.08	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.99	0.0
ENSDARG00000062106|ENSDART00000089403	0	yes	yes	0.18	0.19	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.15	0.16	0.01	0.07	0.07	0.01	1.0	0.98	-0.02
ENSDARG00000068157|ENSDART00000098364	0	no	no	0.35	0.35	0.0	-0.02	-0.02	0.0	1.0	1.0	0.0	0.15	0.13	-0.02	0.05	0.04	-0.01	0.98	0.97	-0.0
ENSDARG00000061992|ENSDART00000089076	-13	no	no	0.26	0.17	-0.09	-0.31	-0.57	-0.25	-	-	-	-	-	-	-	-
ENSDARG00000069017|ENSDART00000100054	0	no	no	0.29	0.29	0.0	0.89	0.89	0.0	0.5	0.5	0.0	-	-	-	-	-	-
ENSDARG00000063545|ENSDART00000092962	13	no	yes	0.06	0.1	0.04	0.0	-0.37	-0.37	1.0	1.0	0.0	0.14	0.11	-0.03	0.01	0.01	0.0	0.85	0.95	0.1
ENSDARG00000063036|ENSDART00000091739	-12	yes	no	0.25	0.28	0.03	-0.41	0.0	0.41	1.0	1.0	0.0	0.49	0.22	-0.27	0.0	0.01	0.01	0.93	0.95	0.02
ENSDARG00000062725|ENSDART00000090991	50	no	yes	0.17	0.28	0.11	0.09	-1.61	-1.7	1.0	1.0	0.0	0.32	0.05	-0.27	0.04	0.04	0.0	0.47	0.87	0.4
ENSDARG00000006251|ENSDART00000102408	0	no	no	0.08	0.08	0.0	0.05	0.05	0.0	1.0	1.0	0.0	0.03	0.03	0.0	0.07	0.04	-0.02	0.92	0.92	0.0
ENSDARG00000061895|ENSDART00000088808	0	no	no	0.01	0.01	0.0	0.38	0.36	-0.02	0.5	1.0	0.5	0.06	0.07	0.0	0.39	0.4	0.01	1.0	1.0	0.0
ENSDARG00000062059|ENSDART00000089278	0	no	no	0.08	0.16	0.08	-0.04	-0.03	0.01	1.0	1.0	0.0	0.48	0.27	-0.21	0.02	0.03	0.01	0.86	1.0	0.14
ENSDARG00000031119|ENSDART00000101957	-50	yes	no	0.23	0.15	-0.08	-0.25	-0.31	-0.06	1.0	1.0	0.0	0.11	0.23	0.12	0.01	0.01	0.0	0.83	0.69	-0.14
ENSDARG00000063371|ENSDART00000092524	0	no	no	0.4	0.4	0.0	-0.13	-0.14	-0.01	1.0	1.0	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.96	0.97	0.01
ENSDARG00000062375|ENSDART00000090173	50	no	yes	0.04	0.47	0.43	-0.4	-0.8	-0.4	1.0	1.0	0.0	0.55	0.04	-0.51	0.0	0.01	0.01	0.48	0.93	0.45
ENSDARG00000062579|ENSDART00000090684	0	yes	yes	0.18	0.14	-0.04	0.15	0.22	0.07	1.0	1.0	0.0	0.04	0.07	0.03	0.02	0.01	-0.01	1.0	0.92	-0.08
ENSDARG00000069270|ENSDART00000100669	37	yes	yes	0.11	0.5	0.39	0.0	-0.18	-0.18	0.03	0.0	-0.03	0.21	0.1	-0.11	0.0	0.1	0.1	0.88	0.91	0.03
ENSDARG00000067692|ENSDART00000097498	0	no	no	0.0	0.01	0.01	-0.04	-0.15	-0.11	1.0	1.0	0.0	0.65	0.2	-0.45	0.01	0.0	-0.01	0.31	0.74	0.44
ENSDARG00000061486|ENSDART00000087708	-25	no	no	0.33	0.27	-0.06	-0.26	-0.82	-0.56	1.0	1.0	0.0	0.09	0.25	0.16	0.02	0.01	-0.01	0.97	0.97	0.0
ENSDARG00000051804|ENSDART00000098215	0	yes	yes	0.34	0.37	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.08	0.03	0.08	0.08	0.01	0.74	0.68	-0.06
ENSDARG00000053104|ENSDART00000087054	0	yes	yes	0.3	0.3	0.0	-0.08	-0.08	-0.0	1.0	1.0	0.0	0.07	0.11	0.03	0.01	0.0	-0.0	1.0	1.0	0.0
ENSDARG00000067593|ENSDART00000097312	0	yes	yes	0.37	0.26	-0.11	-0.36	-0.2	0.16	1.0	1.0	0.0	0.14	0.02	-0.12	0.0	0.06	0.06	0.95	0.95	-0.0
ENSDARG00000069958|ENSDART00000102236	25	no	no	0.09	0.14	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.26	0.2	-0.06	0.01	0.0	-0.0	1.0	0.97	-0.03
ENSDARG00000034605|ENSDART00000101200	0	no	no	0.0	0.04	0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.6	0.3	-0.3	0.01	0.02	0.01	0.38	0.82	0.44
ENSDARG00000037919|ENSDART00000102994	-12	no	no	0.04	0.5	0.46	0.09	0.48	0.39	1.0	1.0	0.0	-	-	-	-	-	-
ENSDARG00000069250|ENSDART00000100628	-12	yes	no	0.41	0.3	-0.11	-16.28	-5.74	10.53	1.0	1.0	0.0	0.42	0.56	0.14	0.0	0.0	0.0	0.79	0.61	-0.18
ENSDARG00000077095|ENSDART00000093052	25	no	no	0.11	0.05	-0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.26	0.09	-0.17	0.01	0.03	0.02	0.94	0.95	0.01
ENSDARG00000002259|ENSDART00000098039	-25	yes	yes	0.39	0.29	-0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.21	0.16	0.05	0.03	-0.02	0.84	1.0	0.16
ENSDARG00000067668|ENSDART00000097465	-13	yes	no	0.07	0.15	0.08	-1.46	-0.22	1.24	1.0	1.0	0.0	0.01	0.3	0.29	0.0	0.0	0.0	0.69	0.45	-0.24
ENSDARG00000038305|ENSDART00000099440	13	no	no	0.0	0.29	0.29	-0.64	-0.42	0.22	1.0	1.0	0.0	0.06	0.03	-0.03	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000059719|ENSDART00000097466	12	no	yes	0.5	0.43	-0.07	-0.31	0.12	0.43	1.0	1.0	0.0	-	-	-	-	-	-
ENSDARG00000001769|ENSDART00000101956	0	yes	yes	0.44	0.44	0.0	-0.05	-0.05	0.0	1.0	1.0	0.0	0.54	0.55	0.0	0.0	0.01	0.0	0.97	0.97	0.0
ENSDARG00000060808|ENSDART00000086051	25	no	yes	0.12	0.46	0.34	0.0	0.0	0.0	1.0	0.25	-0.75	0.61	0.45	-0.15	0.0	0.01	0.01	0.05	0.54	0.49
ENSDARG00000061019|ENSDART00000086563	0	yes	yes	0.43	0.37	-0.06	0.2	0.19	-0.01	1.0	1.0	0.0	0.34	0.3	-0.05	0.01	0.0	-0.0	0.73	0.79	0.06
ENSDARG00000063031|ENSDART00000091716	0	yes	yes	0.48	0.46	-0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.51	0.47	-0.05	0.1	0.1	0.0	0.97	0.98	0.02
ENSDARG00000062601|ENSDART00000090695	13	no	no	0.14	0.24	0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.03	0.0	0.13	0.12	-0.01	0.9	0.99	0.09
ENSDARG00000070289|ENSDART00000103017	12	yes	yes	0.19	0.48	0.29	-0.01	-0.03	-0.02	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.07	0.07	1.0	1.0	0.0
ENSDARG00000060723|ENSDART00000085865	0	yes	yes	0.32	0.5	0.18	-1.05	-1.15	-0.1	1.0	1.0	0.0	0.02	0.02	0.0	0.02	0.04	0.03	1.0	1.0	0.0
ENSDARG00000062727|ENSDART00000090921	-12	no	no	0.17	0.2	0.03	0.07	0.01	-0.06	1.0	1.0	0.0	0.03	0.02	-0.01	0.12	0.13	0.0	1.0	0.67	-0.33
ENSDARG00000056386|ENSDART00000098446	-12	yes	yes	0.4	0.19	-0.21	0.0	0.38	0.38	1.0	1.0	0.0	0.3	0.32	0.02	0.0	0.0	0.0	0.99	0.96	-0.02
ENSDARG00000062058|ENSDART00000089232	0	no	yes	0.29	0.15	-0.14	-1.0	-0.65	0.35	1.0	1.0	0.0	0.04	0.02	-0.02	0.0	0.03	0.03	0.96	0.97	0.01
ENSDARG00000068603|ENSDART00000099284	0	yes	yes	0.3	0.48	0.18	-0.28	-0.32	-0.04	1.0	1.0	0.0	0.06	0.02	-0.04	0.0	0.01	0.01	0.86	0.86	0.0
ENSDARG00000060741|ENSDART00000085903	0	yes	yes	0.28	0.26	-0.02	-0.08	-0.08	0.0	1.0	1.0	0.0	0.1	0.09	-0.01	0.0	0.0	0.0	0.96	0.95	-0.0
ENSDARG00000069823|ENSDART00000101918	0	no	no	0.15	0.03	-0.12	-0.34	0.0	0.34	1.0	1.0	0.0	0.0	0.0	0.0	0.31	0.65	0.34	0.93	0.75	-0.18
ENSDARG00000074681|ENSDART00000089279	0	yes	yes	0.14	0.14	0.0	-0.8	-0.8	0.0	1.0	1.0	0.0	0.14	0.13	-0.01	0.01	0.01	-0.0	0.8	0.97	0.17
ENSDARG00000070583|ENSDART00000103799	0	no	no	0.05	0.05	0.0	0.02	0.05	0.02	1.0	1.0	0.0	0.53	0.52	-0.01	0.0	0.0	0.0	0.38	0.36	-0.02
ENSDARG00000070623|ENSDART00000097270	13	no	yes	0.0	0.09	0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.16	0.0	-0.16	0.0	0.0	0.0	0.88	0.95	0.08
ENSDARG00000069011|ENSDART00000100057	-13	yes	no	0.04	0.0	-0.04	0.0	0.03	0.03	1.0	1.0	0.0	0.62	0.82	0.2	0.01	0.0	-0.01	0.35	0.17	-0.19
ENSDARG00000062696|ENSDART00000090907	-12	yes	yes	0.33	0.16	-0.17	-0.12	0.0	0.12	1.0	1.0	0.0	0.13	0.01	-0.12	0.01	0.12	0.11	0.88	0.95	0.07
ENSDARG00000061020|ENSDART00000086570	0	yes	no	0.1	0.46	0.36	-0.07	-0.06	0.01	1.0	1.0	0.0	0.15	0.12	-0.03	0.02	0.08	0.06	0.9	0.93	0.03
ENSDARG00000061622|ENSDART00000088006	13	no	yes	0.17	0.19	0.02	-0.04	-0.08	-0.04	1.0	1.0	0.0	0.14	0.11	-0.03	0.01	0.01	0.01	0.94	0.98	0.04
ENSDARG00000001009|ENSDART00000097629	0	yes	yes	0.33	0.26	-0.07	-0.34	-0.84	-0.5	1.0	1.0	0.0	0.02	0.01	-0.0	0.0	0.01	0.01	0.89	0.91	0.02
ENSDARG00000062330|ENSDART00000090000	0	no	no	0.33	0.29	-0.04	0.12	0.1	-0.03	1.0	1.0	0.0	-	-	-	-	-	-
ENSDARG00000062817|ENSDART00000091229	0	no	no	0.46	0.46	0.0	-0.41	-0.41	0.0	1.0	1.0	0.0	0.06	0.06	-0.0	0.0	0.0	0.0	0.94	0.94	0.0
ENSDARG00000078329|ENSDART00000100232	-12	no	no	0.0	0.24	0.24	0.0	0.44	0.44	1.0	1.0	0.0	0.32	0.34	0.02	0.02	0.01	-0.01	0.52	0.53	0.02
ENSDARG00000062060|ENSDART00000103767	-25	yes	no	0.43	0.19	-0.24	-0.4	-0.37	0.03	1.0	1.0	0.0	0.07	0.04	-0.04	0.05	0.05	0.0	0.91	0.92	0.01
ENSDARG00000075969|ENSDART00000099000	0	no	no	0.02	0.03	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.14	0.08	0.06	0.09	0.02	1.0	0.88	-0.12
ENSDARG00000060646|ENSDART00000085701	13	no	no	0.09	0.2	0.11	-0.48	0.05	0.53	1.0	1.0	0.0	0.55	0.31	-0.23	0.01	0.04	0.03	0.83	0.83	0.0
ENSDARG00000034941|ENSDART00000098523	0	yes	yes	0.03	0.04	0.01	-0.36	-0.51	-0.15	1.0	1.0	0.0	0.11	0.06	-0.05	0.0	0.01	0.01	0.91	0.92	0.01
ENSDARG00000053240|ENSDART00000103662	38	no	yes	0.0	0.17	0.17	0.0	-4.06	-4.06	1.0	1.0	0.0	0.44	0.11	-0.32	0.01	0.02	0.01	0.69	0.96	0.27
ENSDARG00000079645|ENSDART00000097198	25	yes	yes	0.3	0.44	0.14	0.54	0.7	0.16	1.0	1.0	0.0	0.12	0.03	-0.09	0.02	0.03	0.01	0.0	1.0	1.0
ENSDARG00000076574|ENSDART00000091914	25	no	yes	0.0	0.45	0.45	-0.01	-0.42	-0.41	1.0	1.0	0.0	0.1	0.04	-0.06	0.02	0.06	0.04	0.67	0.69	0.02
ENSDARG00000070536|ENSDART00000103630	25	no	no	0.18	0.2	0.02	-0.69	0.0	0.69	1.0	1.0	0.0	0.47	0.12	-0.35	0.1	0.1	0.0	0.88	1.0	0.12
ENSDARG00000034098|ENSDART00000089946	25	yes	yes	0.25	0.27	0.02	-0.88	-0.74	0.14	0.03	0.02	-0.02	0.54	0.1	-0.44	0.0	0.0	0.0	0.69	0.87	0.18
ENSDARG00000056479|ENSDART00000100289	0	no	no	0.0	0.0	0.0	NaN	NaN	NaN	1.0	1.0	0.0	0.21	0.15	-0.06	0.0	0.0	0.0	0.72	0.72	0.0
ENSDARG00000063711|ENSDART00000093367	25	no	no	0.35	0.22	-0.13	-0.1	-0.01	0.09	1.0	1.0	0.0	0.14	0.0	-0.14	0.01	0.03	0.02	0.71	0.94	0.24
ENSDARG00000063681|ENSDART00000093278	12	no	yes	0.23	0.35	0.12	-1.36	-8.02	-6.65	1.0	1.0	0.0	0.46	0.47	0.01	0.0	0.0	0.0	0.8	0.38	-0.43
ENSDARG00000030636|ENSDART00000101401	25	no	yes	0.0	0.46	0.46	-0.11	-0.12	-0.01	1.0	1.0	0.0	0.11	0.05	-0.06	0.01	0.01	0.0	1.0	1.0	0.0
ENSDARG00000003779|ENSDART00000090292	12	yes	no	0.02	0.12	0.1	-0.11	0.0	0.11	1.0	1.0	0.0	0.71	0.03	-0.69	0.01	0.03	0.01	0.63	1.0	0.37
ENSDARG00000068667|ENSDART00000099405	0	no	no	0.01	0.01	0.0	-0.02	-0.01	0.0	1.0	1.0	0.0	0.58	0.42	-0.16	0.0	0.0	0.0	0.51	0.51	0.0
ENSDARG00000017439|ENSDART00000087899	0	no	no	0.15	0.15	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.01	-0.0	0.33	0.27	-0.06	0.87	0.8	-0.07
ENSDARG00000069265|ENSDART00000100655	0	yes	yes	0.1	0.1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.29	0.28	-0.01	0.13	0.13	-0.01	0.92	0.8	-0.12
ENSDARG00000067964|ENSDART00000097982	25	no	no	0.0	0.06	0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.77	0.04	-0.73	0.0	0.02	0.02	0.17	0.99	0.82
ENSDARG00000039468|ENSDART00000101060	25	no	yes	0.0	0.23	0.23	NaN	-0.0	NaN	1.0	1.0	0.0	0.69	0.04	-0.65	0.01	0.09	0.08	0.23	0.77	0.54
ENSDARG00000060978|ENSDART00000086443	-13	no	no	0.21	0.09	-0.12	-0.5	-0.17	0.33	1.0	1.0	0.0	0.1	0.18	0.08	0.0	0.0	0.0	0.9	0.88	-0.02
ENSDARG00000075982|ENSDART00000099004	37	no	yes	0.34	0.5	0.16	-0.73	-1.92	-1.19	0.02	0.5	0.48	0.75	0.8	0.04	0.0	0.01	0.01	0.25	0.41	0.17
ENSDARG00000062003|ENSDART00000089030	-12	yes	no	0.47	0.45	-0.02	-7.53	-13.83	-6.3	1.0	1.0	0.0	0.17	0.01	-0.15	0.01	0.02	0.01	0.89	0.95	0.06
ENSDARG00000019093|ENSDART00000091926	0	yes	yes	0.14	0.01	-0.13	-0.03	-0.01	0.02	1.0	1.0	0.0	0.03	0.1	0.06	0.02	0.0	-0.02	0.73	0.55	-0.18
ENSDARG00000005318|ENSDART00000100574	0	yes	yes	0.43	0.45	0.02	-0.77	-0.79	-0.02	1.0	1.0	0.0	0.07	0.06	-0.01	0.0	0.01	0.01	0.9	0.84	-0.06
ENSDARG00000070586|ENSDART00000103811	0	yes	yes	0.25	0.26	0.01	-0.64	-0.65	-0.01	1.0	1.0	0.0	0.01	0.02	0.01	0.02	0.02	0.01	0.85	0.91	0.06
ENSDARG00000070304|ENSDART00000103034	13	yes	yes	0.35	0.13	-0.22	0.54	-0.07	-0.61	1.0	1.0	0.0	0.27	0.37	0.1	0.05	0.0	-0.05	0.83	0.8	-0.03
ENSDARG00000067851|ENSDART00000097756	0	no	no	0.12	0.13	0.01	-0.02	-0.01	0.02	1.0	1.0	0.0	0.03	0.03	0.0	0.2	0.2	-0.01	0.57	0.57	0.0
ENSDARG00000046090|ENSDART00000100097	12	no	yes	0.45	0.48	0.03	-1.68	-3.26	-1.58	1.0	1.0	0.0	0.01	0.0	-0.01	0.02	0.0	-0.02	1.0	1.0	0.0
ENSDARG00000068400|ENSDART00000098913	0	no	no	0.02	0.19	0.17	0.03	0.0	-0.02	0.5	0.5	0.0	0.34	0.26	-0.08	0.01	0.02	0.01	0.62	0.95	0.33
ENSDARG00000068124|ENSDART00000098326	25	no	no	0.23	0.26	0.03	0.0	0.37	0.37	1.0	1.0	0.0	0.23	0.19	-0.03	0.04	0.03	-0.01	0.81	0.81	0.0
ENSDARG00000067676|ENSDART00000097475	25	yes	no	0.07	0.27	0.2	-0.03	-0.27	-0.24	1.0	1.0	0.0	0.51	0.04	-0.47	0.02	0.06	0.04	0.45	0.81	0.37
ENSDARG00000068528|ENSDART00000099154	0	yes	yes	0.18	0.09	-0.09	-0.22	-0.35	-0.13	1.0	1.0	0.0	0.03	0.02	-0.01	0.0	0.03	0.03	0.53	0.5	-0.04
ENSDARG00000061759|ENSDART00000088469	25	no	no	0.0	0.07	0.07	-0.31	-2.86	-2.55	1.0	1.0	0.0	0.28	0.06	-0.23	0.0	0.03	0.03	0.8	1.0	0.2
ENSDARG00000057074|ENSDART00000088624	-12	yes	no	0.24	0.25	0.01	0.0	0.0	0.0	0.03	0.03	0.0	0.06	0.02	-0.04	0.02	0.07	0.05	0.96	0.92	-0.04
ENSDARG00000070489|ENSDART00000103498	0	yes	yes	0.49	0.49	0.0	0.44	0.45	0.01	0.06	0.06	0.0	0.15	0.15	0.0	0.1	0.09	-0.0	0.5	0.63	0.13
ENSDARG00000017338|ENSDART00000101603	-50	no	no	0.1	0.1	0.0	0.0	0.0	0.0	0.06	0.03	-0.03	0.11	0.35	0.24	0.01	0.01	0.0	1.0	0.96	-0.04
ENSDARG00000073753|ENSDART00000091156	0	yes	yes	0.13	0.13	0.0	-0.05	-0.05	-0.01	1.0	1.0	0.0	-	-	-	-	-	-
ENSDARG00000062790|ENSDART00000101653	-25	no	no	0.33	0.2	-0.13	-0.03	0.82	0.84	1.0	1.0	0.0	0.04	0.02	-0.02	0.04	0.1	0.06	0.8	1.0	0.2
ENSDARG00000013670|ENSDART00000100032	0	no	no	0.03	0.03	0.0	-13.92	-14.12	-0.21	1.0	1.0	0.0	0.02	0.02	0.0	0.01	0.01	0.0	0.96	0.96	0.0
ENSDARG00000062277|ENSDART00000089867	0	yes	yes	0.29	0.5	0.21	-0.2	-0.18	0.02	1.0	1.0	0.0	0.03	0.03	0.0	0.0	0.03	0.03	0.86	0.91	0.05
ENSDARG00000076814|ENSDART00000100964	13	yes	yes	0.37	0.19	-0.18	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.03	0.01	0.03	0.01	-0.01	0.77	1.0	0.23
ENSDARG00000078841|ENSDART00000098592	38	no	no	0.16	0.26	0.1	-0.93	-0.01	0.92	1.0	1.0	0.0	0.04	0.12	0.08	0.01	0.02	0.02	0.54	0.81	0.27
ENSDARG00000003421|ENSDART00000102419	25	yes	yes	0.24	0.24	0.0	0.61	0.0	-0.61	1.0	1.0	0.0	0.01	0.01	-0.0	0.04	0.04	-0.01	0.97	0.97	0.0
ENSDARG00000059398|ENSDART00000097960	0	no	no	0.31	0.31	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.32	0.32	0.01	0.01	0.01	0.0	0.59	0.56	-0.03
ENSDARG00000062319|ENSDART00000089975	0	no	no	0.1	0.1	0.0	-0.17	0.0	0.17	1.0	1.0	0.0	0.09	0.07	-0.02	0.0	0.0	0.0	0.81	0.81	0.0
ENSDARG00000063627|ENSDART00000093146	0	yes	yes	0.43	0.31	-0.12	-0.15	-0.14	0.0	1.0	1.0	0.0	0.06	0.01	-0.05	0.03	0.03	0.0	0.97	1.0	0.03
ENSDARG00000076713|ENSDART00000099619	0	no	no	0.0	0.01	0.01	0.0	-0.01	-0.01	1.0	1.0	0.0	0.64	0.45	-0.19	0.01	0.0	-0.01	0.41	0.5	0.09
ENSDARG00000042661|ENSDART00000100267	-12	yes	yes	0.36	0.14	-0.22	0.1	0.08	-0.01	1.0	1.0	0.0	0.0	0.01	0.01	0.09	0.0	-0.09	0.96	0.94	-0.02
ENSDARG00000013479|ENSDART00000102986	0	no	no	0.37	0.38	0.01	0.39	0.4	0.01	1.0	1.0	0.0	0.03	0.04	0.01	0.1	0.08	-0.02	0.89	0.92	0.03
ENSDARG00000069113|ENSDART00000100310	25	yes	yes	0.22	0.37	0.15	-3.3	-1.11	2.19	1.0	1.0	0.0	0.06	0.15	0.09	0.01	0.04	0.04	0.49	0.9	0.41
ENSDARG00000073913|ENSDART00000100780	0	no	no	0.34	0.35	0.01	0.85	0.84	-0.0	1.0	1.0	0.0	0.23	0.22	-0.01	0.55	0.58	0.02	0.23	0.23	0.0
ENSDARG00000063730|ENSDART00000093412	0	no	no	0.26	0.27	0.01	0.1	0.1	0.0	1.0	1.0	0.0	0.03	0.03	0.01	0.02	0.02	0.0	0.97	0.95	-0.03
ENSDARG00000068279|ENSDART00000098684	50	no	yes	0.09	0.43	0.34	0.68	0.13	-0.55	1.0	1.0	0.0	0.45	0.33	-0.12	0.02	0.04	0.03	0.0	1.0	1.0
ENSDARG00000070228|ENSDART00000102888	0	yes	yes	0.25	0.41	0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.02	-0.04	0.02	0.04	0.02	0.92	1.0	0.08
ENSDARG00000062457|ENSDART00000090369	-37	yes	yes	0.5	0.1	-0.4	0.11	0.05	-0.06	1.0	1.0	0.0	0.06	0.39	0.33	0.04	0.0	-0.03	1.0	1.0	0.0
ENSDARG00000069977|ENSDART00000102293	37	no	yes	0.26	0.22	-0.04	-0.07	-0.48	-0.42	1.0	1.0	0.0	0.28	0.02	-0.26	0.01	0.02	0.01	0.71	0.95	0.24
ENSDARG00000053668|ENSDART00000088094	-13	yes	no	0.0	0.0	0.0	-0.96	-0.95	0.01	1.0	1.0	0.0	0.02	0.02	-0.0	0.01	0.01	-0.0	0.98	0.98	0.0
ENSDARG00000067536|ENSDART00000097199	25	no	yes	0.02	0.45	0.43	0.14	0.0	-0.14	1.0	1.0	0.0	0.65	0.22	-0.43	0.01	0.01	0.0	0.36	0.78	0.42
ENSDARG00000062797|ENSDART00000091151	0	yes	yes	0.34	0.4	0.06	-0.34	-0.34	0.01	1.0	1.0	0.0	0.01	0.0	-0.0	0.0	0.03	0.03	0.83	0.86	0.04
ENSDARG00000063035|ENSDART00000091728	0	no	no	0.01	0.14	0.13	-1.09	-0.02	1.08	1.0	1.0	0.0	0.6	0.24	-0.36	0.0	0.0	0.0	0.58	0.8	0.22
ENSDARG00000060911|ENSDART00000086269	-13	no	no	0.24	0.17	-0.07	0.0	0.0	0.0	0.0	1.0	1.0	0.12	0.38	0.26	0.09	0.05	-0.05	0.94	0.0	-0.94
ENSDARG00000067711|ENSDART00000097522	0	yes	yes	0.19	0.19	0.0	0.0	0.02	0.03	1.0	1.0	0.0	0.03	0.03	0.0	0.0	0.0	0.0	0.73	0.73	0.0
ENSDARG00000061948|ENSDART00000088954	-13	yes	no	0.15	0.17	0.02	-0.48	-0.49	-0.01	1.0	1.0	0.0	0.2	0.2	0.0	0.03	0.01	-0.02	0.74	0.74	0.0
ENSDARG00000022761|ENSDART00000098120	25	no	no	0.18	0.19	0.01	0.72	0.78	0.06	0.25	0.25	0.0	0.03	0.02	-0.01	0.59	0.11	-0.49	0.82	1.0	0.18
ENSDARG00000063715|ENSDART00000093371	-13	no	yes	0.25	0.47	0.22	-0.04	0.0	0.04	0.13	1.0	0.88	0.03	0.4	0.36	0.04	0.04	-0.0	0.95	0.51	-0.44
ENSDARG00000041569|ENSDART00000100190	0	yes	yes	0.39	0.48	0.09	-1.54	-1.38	0.16	1.0	1.0	0.0	0.03	0.03	0.0	0.02	0.02	-0.01	0.86	0.86	0.0
ENSDARG00000078758|ENSDART00000097722	-12	yes	no	0.4	0.33	-0.07	-1.26	-0.24	1.02	1.0	1.0	0.0	0.63	0.04	-0.59	0.0	0.04	0.04	0.4	0.64	0.24
ENSDARG00000067730|ENSDART00000097547	0	yes	yes	0.21	0.3	0.09	0.2	0.05	-0.14	1.0	1.0	0.0	0.13	0.04	-0.09	0.0	0.0	0.0	0.9	0.97	0.07
ENSDARG00000052534|ENSDART00000091423	0	yes	yes	0.25	0.25	0.0	-0.58	-0.58	0.0	1.0	1.0	0.0	0.04	0.02	-0.02	0.0	0.0	0.0	1.0	0.95	-0.05
ENSDARG00000077673|ENSDART00000099821	12	no	yes	0.31	0.47	0.16	0.02	-0.05	-0.07	1.0	1.0	0.0	0.26	0.21	-0.05	0.01	0.04	0.04	0.54	0.74	0.19
