Id	Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Len_rank_dif	Merge_v1	Merge_v2	Merge_dif	Dup_v1	Dup_v2	Dup_dif	MA_gaps_v1	MA_gaps_v2	MA_gaps_dif	MA_extra_v1	MA_extra_v2	MA_extra_dif	MA_conserv_v1	MA_conserv_v2	MA_conserv_dif
ENSDARG00000077736|ENSDART00000084014	-25	yes	yes	0.22	0.31	0.09	-0.7	-0.59	0.1	1.0	1.0	0.0	0.02	0.56	0.53	0.0	0.0	-0.0	1.0	1.0	0.0
ENSDARG00000045958|ENSDART00000067544	0	yes	yes	0.08	0.07	-0.01	0.0	-0.07	-0.07	1.0	1.0	0.0	0.1	0.07	-0.03	0.04	0.01	-0.03	0.86	0.95	0.09
ENSDARG00000044441|ENSDART00000065268	0	yes	yes	0.23	0.46	0.23	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.05	0.0	0.01	0.02	0.01	1.0	0.99	-0.01
ENSDARG00000044935|ENSDART00000066050	0	yes	yes	0.44	0.24	-0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.98	0.02
ENSDARG00000055514|ENSDART00000077880	-12	yes	no	0.32	0.27	-0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.05	0.03	-0.02	0.95	0.98	0.04
ENSDARG00000069295|ENSDART00000079660	12	no	yes	0.38	0.35	-0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.12	0.14	0.02	0.01	0.01	0.0	0.92	0.91	-0.01
ENSDARG00000012790|ENSDART00000083879	13	no	no	0.14	0.25	0.11	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.03	0.0	-0.03	1.0	1.0	0.0
ENSDARG00000059083|ENSDART00000082101	-50	yes	no	0.4	0.01	-0.39	-0.46	0.0	0.46	1.0	1.0	0.0	0.12	0.27	0.14	0.0	0.0	0.0	0.83	0.98	0.15
ENSDARG00000056453|ENSDART00000078949	25	no	yes	0.02	0.45	0.43	0.0	0.0	0.0	1.0	1.0	0.0	0.47	0.03	-0.44	0.0	0.59	0.59	1.0	0.92	-0.08
ENSDARG00000002097|ENSDART00000064951	0	yes	yes	0.31	0.48	0.17	-0.18	-0.21	-0.04	1.0	1.0	0.0	0.04	0.19	0.16	0.04	0.11	0.07	0.9	1.0	0.1
ENSDARG00000059685|ENSDART00000083218	0	no	no	0.08	0.02	-0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.51	0.5	-0.01	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000045442|ENSDART00000066833	-38	yes	no	0.16	0.0	-0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.75	0.75	0.0	0.0	0.0	1.0	0.17	-0.83
ENSDARG00000079440|ENSDART00000084530	12	yes	yes	0.11	0.47	0.36	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.0	-0.01	0.0	0.02	0.02	0.96	1.0	0.04
ENSDARG00000056781|ENSDART00000079322	-12	yes	no	0.25	0.23	-0.02	-0.06	-0.01	0.05	0.25	0.13	-0.13	0.16	0.14	-0.02	0.03	0.17	0.14	1.0	1.0	0.0
ENSDARG00000056473|ENSDART00000079222	25	no	no	0.0	0.16	0.16	0.0	-0.81	-0.81	1.0	1.0	0.0	0.6	0.03	-0.57	0.0	0.04	0.04	0.56	0.95	0.39
ENSDARG00000054930|ENSDART00000077209	37	no	yes	0.37	0.33	-0.04	-0.33	-0.39	-0.07	1.0	1.0	0.0	0.14	0.03	-0.11	0.0	0.01	0.01	0.73	0.95	0.23
ENSDARG00000045598|ENSDART00000067040	0	no	no	0.04	0.04	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.09	0.08	-0.01	1.0	1.0	0.0
ENSDARG00000076900|ENSDART00000064061	0	no	no	0.02	0.02	0.0	-0.02	-0.01	0.01	1.0	1.0	0.0	0.08	0.05	-0.02	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000043593|ENSDART00000064017	0	no	no	0.14	0.15	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.11	0.05	-0.06	0.0	0.0	-0.0	0.9	1.0	0.1
ENSDARG00000045261|ENSDART00000066568	0	yes	yes	0.33	0.34	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.05	-0.01	0.0	0.0	0.0	0.99	0.97	-0.02
ENSDARG00000019686|ENSDART00000067277	-25	yes	yes	0.34	0.44	0.1	-0.0	0.0	0.0	1.0	1.0	0.0	0.09	0.13	0.04	0.01	0.01	-0.0	0.95	0.62	-0.34
ENSDARG00000074989|ENSDART00000083593	25	no	no	0.26	0.26	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.28	0.09	-0.2	0.06	0.02	-0.05	0.34	1.0	0.66
ENSDARG00000075251|ENSDART00000084802	0	yes	yes	0.36	0.42	0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.0	0.01	0.0	1.0	1.0	0.0
ENSDARG00000054048|ENSDART00000076183	50	no	yes	0.02	0.41	0.39	-1.14	0.0	1.14	1.0	1.0	0.0	0.39	0.11	-0.28	0.01	0.11	0.1	0.51	1.0	0.49
ENSDARG00000035122|ENSDART00000082776	0	yes	yes	0.45	0.47	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.03	-0.0	0.03	0.03	0.0	1.0	1.0	0.0
ENSDARG00000054999|ENSDART00000077278	50	no	yes	0.03	0.3	0.27	0.0	-0.05	-0.05	1.0	1.0	0.0	0.22	0.09	-0.13	0.0	0.03	0.03	0.67	0.94	0.27
ENSDARG00000061214|ENSDART00000085242	25	no	yes	0.01	0.48	0.47	0.0	0.0	0.0	1.0	1.0	0.0	0.73	0.07	-0.67	0.0	0.01	0.01	0.99	0.8	-0.19
ENSDARG00000056427|ENSDART00000078920	0	no	no	0.17	0.19	0.02	-0.01	-0.01	0.0	1.0	1.0	0.0	0.24	0.21	-0.03	0.01	0.01	0.0	1.0	0.79	-0.21
ENSDARG00000059363|ENSDART00000082466	0	no	no	0.06	0.03	-0.03	0.0	0.0	0.0	1.0	0.06	-0.94	0.21	0.23	0.02	0.05	0.12	0.08	0.89	1.0	0.11
ENSDARG00000058622|ENSDART00000081515	50	no	yes	0.06	0.24	0.18	0.0	0.0	0.0	1.0	1.0	0.0	0.48	0.0	-0.48	0.0	0.0	0.0	0.72	0.96	0.23
ENSDARG00000044417|ENSDART00000074150	38	no	no	0.14	0.42	0.28	-2.04	-0.01	2.03	1.0	1.0	0.0	0.4	0.06	-0.34	0.01	0.0	0.0	1.0	1.0	0.0
ENSDARG00000059812|ENSDART00000083555	0	yes	yes	0.41	0.46	0.05	0.02	0.02	0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.96	0.95	-0.01
ENSDARG00000070366|ENSDART00000077970	0	no	no	0.02	0.05	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.67	0.67	-0.01	0.0	0.0	0.0	0.62	0.27	-0.34
ENSDARG00000020749|ENSDART00000064009	0	no	no	0.36	0.28	-0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.49	0.62	0.13	0.0	0.01	0.0	1.0	1.0	-0.0
ENSDARG00000053961|ENSDART00000076069	-13	no	yes	0.28	0.45	0.17	-0.04	-0.1	-0.07	1.0	1.0	0.0	0.01	0.31	0.3	0.0	0.1	0.1	0.94	0.88	-0.06
ENSDARG00000040141|ENSDART00000075195	-50	yes	no	0.32	0.0	-0.32	0.02	0.0	-0.02	1.0	1.0	0.0	0.1	0.34	0.23	0.0	0.01	0.01	0.96	0.6	-0.36
ENSDARG00000042456|ENSDART00000062254	-25	yes	yes	0.39	0.38	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.35	0.35	0.0	0.05	0.05	1.0	1.0	0.0
ENSDARG00000059914|ENSDART00000083850	12	yes	no	0.09	0.13	0.04	-0.17	-0.1	0.07	1.0	1.0	0.0	0.2	0.08	-0.12	0.0	0.0	-0.0	0.86	0.9	0.04
ENSDARG00000057477|ENSDART00000080160	50	no	yes	0.06	0.46	0.4	0.0	-0.03	-0.03	1.0	1.0	0.0	0.43	0.0	-0.43	0.0	0.0	0.0	0.59	1.0	0.41
ENSDARG00000078503|ENSDART00000062505	0	no	no	0.03	0.08	0.05	0.0	-0.02	-0.02	1.0	1.0	0.0	0.37	0.41	0.04	0.0	0.01	0.01	0.77	0.95	0.18
ENSDARG00000077721|ENSDART00000077578	-37	yes	yes	0.38	0.18	-0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.15	0.22	0.08	0.04	0.02	-0.02	1.0	1.0	0.0
ENSDARG00000007918|ENSDART00000063772	0	no	no	0.03	0.02	-0.01	-0.07	-0.05	0.02	1.0	1.0	0.0	0.55	0.55	-0.0	0.0	0.0	0.0	1.0	0.35	-0.65
ENSDARG00000053241|ENSDART00000075252	50	no	yes	0.01	0.43	0.42	0.0	0.0	0.0	1.0	1.0	0.0	0.42	0.02	-0.39	0.0	0.02	0.02	0.66	1.0	0.34
ENSDARG00000014594|ENSDART00000073933	-25	no	no	0.1	0.01	-0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.1	0.31	0.22	0.0	0.0	-0.0	1.0	0.98	-0.02
ENSDARG00000042293|ENSDART00000062024	0	yes	yes	0.41	0.32	-0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.01	-0.0	0.04	0.01	-0.02	0.93	1.0	0.07
ENSDARG00000057593|ENSDART00000080290	-25	no	no	0.02	0.0	-0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.07	0.37	0.3	0.0	0.01	0.01	1.0	0.94	-0.06
ENSDARG00000058994|ENSDART00000081947	0	yes	yes	0.36	0.28	-0.08	0.04	0.05	0.01	1.0	1.0	0.0	0.01	0.0	-0.01	0.02	0.01	-0.01	0.88	1.0	0.12
ENSDARG00000007370|ENSDART00000082620	-25	no	no	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.13	0.4	0.26	0.0	0.0	0.0	0.91	0.6	-0.32
ENSDARG00000025601|ENSDART00000082383	13	no	no	0.15	0.43	0.28	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.01	-0.03	0.0	0.01	0.01	0.93	1.0	0.07
ENSDARG00000059523|ENSDART00000082821	25	no	yes	0.07	0.21	0.14	0.0	0.0	0.0	1.0	1.0	0.0	0.07	0.0	-0.07	0.0	0.0	0.0	0.99	1.0	0.01
ENSDARG00000059029|ENSDART00000082026	25	no	yes	0.1	0.25	0.15	0.0	0.0	0.0	1.0	1.0	0.0	0.14	0.04	-0.1	0.03	0.0	-0.03	0.94	0.92	-0.02
ENSDARG00000058229|ENSDART00000076725	50	no	yes	0.02	0.48	0.46	0.0	0.0	0.0	1.0	1.0	0.0	0.73	0.0	-0.73	0.0	0.01	0.01	0.59	1.0	0.41
ENSDARG00000056506|ENSDART00000079013	0	no	no	0.01	0.07	0.06	0.0	0.08	0.08	1.0	1.0	0.0	0.15	0.07	-0.08	0.02	0.03	0.01	0.33	0.75	0.42
ENSDARG00000018782|ENSDART00000065583	-50	yes	no	0.26	0.02	-0.24	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.06	0.06	0.01	0.24	0.24	0.93	0.95	0.02
ENSDARG00000054611|ENSDART00000076831	-25	yes	yes	0.26	0.3	0.04	-0.09	0.1	0.19	1.0	1.0	0.0	0.04	0.52	0.48	0.01	0.0	-0.01	1.0	1.0	0.0
ENSDARG00000058857|ENSDART00000081811	12	no	yes	0.26	0.3	0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.99	-0.01
ENSDARG00000058771|ENSDART00000081703	0	no	no	0.01	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.7	0.71	0.02	0.0	0.0	0.0	0.94	0.41	-0.53
ENSDARG00000060315|ENSDART00000084859	0	yes	yes	0.25	0.4	0.15	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.03	0.01	0.0	0.06	0.06	0.73	0.72	-0.01
ENSDARG00000045510|ENSDART00000066925	50	no	yes	0.15	0.23	0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.15	0.09	-0.06	0.0	0.0	0.0	0.77	1.0	0.23
ENSDARG00000037190|ENSDART00000077072	38	no	no	0.07	0.28	0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.3	0.13	-0.17	0.0	0.03	0.03	1.0	1.0	0.0
ENSDARG00000052154|ENSDART00000073951	0	yes	no	0.38	0.12	-0.26	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.11	0.05	0.09	0.02	-0.07	0.78	0.87	0.09
ENSDARG00000070851|ENSDART00000064246	38	no	no	0.07	0.22	0.15	0.0	0.0	0.0	1.0	1.0	0.0	0.12	0.03	-0.09	0.0	0.0	-0.0	0.77	0.86	0.09
ENSDARG00000060309|ENSDART00000084834	-25	yes	yes	0.29	0.29	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.04	0.03	0.0	0.41	0.41	0.99	1.0	0.01
ENSDARG00000042530|ENSDART00000062216	0	yes	yes	0.39	0.38	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.01	-0.0	0.0	0.0	-0.0	1.0	1.0	-0.0
ENSDARG00000076826|ENSDART00000080766	12	yes	no	0.13	0.03	-0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.15	0.11	0.0	0.0	0.0	0.75	0.98	0.23
ENSDARG00000054680|ENSDART00000077335	-12	yes	no	0.38	0.21	-0.17	-0.15	0.0	0.15	1.0	1.0	0.0	0.05	0.13	0.08	0.02	0.01	-0.01	1.0	1.0	0.0
ENSDARG00000059150|ENSDART00000082184	-12	yes	yes	0.21	0.19	-0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.08	0.07	-0.01	0.0	0.0	0.0	0.89	0.93	0.04
ENSDARG00000046154|ENSDART00000067863	50	no	yes	0.02	0.35	0.33	0.0	0.05	0.05	1.0	1.0	0.0	0.24	0.06	-0.18	0.0	0.0	0.0	0.87	0.88	0.01
ENSDARG00000059751|ENSDART00000083389	25	no	yes	0.03	0.34	0.31	0.0	0.01	0.01	1.0	1.0	0.0	0.41	0.0	-0.41	0.0	0.77	0.77	0.77	0.89	0.13
ENSDARG00000053918|ENSDART00000076035	0	yes	yes	0.08	0.12	0.04	-0.66	-0.95	-0.28	1.0	1.0	0.0	0.12	0.14	0.02	0.01	0.02	0.01	1.0	1.0	0.0
ENSDARG00000051962|ENSDART00000073684	13	no	no	0.01	0.29	0.28	0.0	-0.03	-0.03	1.0	1.0	0.0	0.18	0.04	-0.15	0.0	0.04	0.04	0.97	0.93	-0.04
ENSDARG00000055161|ENSDART00000077472	0	yes	yes	0.01	0.03	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.8	0.69	-0.1	0.0	0.0	0.0	0.18	0.2	0.02
ENSDARG00000056021|ENSDART00000078439	-13	yes	no	0.2	0.16	-0.04	-0.34	-0.41	-0.07	1.0	1.0	0.0	0.04	0.04	0.0	0.02	0.03	0.01	0.87	0.99	0.12
ENSDARG00000043912|ENSDART00000064483	12	no	yes	0.41	0.35	-0.06	0.01	-0.3	-0.31	1.0	1.0	0.0	0.09	0.11	0.01	0.04	0.05	0.01	0.66	0.68	0.02
ENSDARG00000000102|ENSDART00000064922	25	no	no	0.04	0.14	0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.28	0.03	-0.25	0.0	0.01	0.0	1.0	1.0	-0.0
ENSDARG00000005861|ENSDART00000084745	0	no	yes	0.19	0.42	0.23	0.0	0.0	0.0	1.0	1.0	0.0	0.12	0.04	-0.08	0.04	0.66	0.63	0.91	1.0	0.09
ENSDARG00000042553|ENSDART00000062414	25	no	yes	0.15	0.2	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.11	0.03	-0.07	0.0	0.0	0.0	1.0	0.91	-0.09
ENSDARG00000055504|ENSDART00000077868	25	no	no	0.05	0.1	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.29	0.02	-0.27	0.0	0.03	0.03	0.88	1.0	0.12
ENSDARG00000055520|ENSDART00000077819	0	no	no	0.4	0.3	-0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.02	0.0	0.01	0.0	-0.01	1.0	1.0	0.0
ENSDARG00000055498|ENSDART00000077861	25	no	yes	0.18	0.32	0.14	0.0	0.0	0.0	1.0	1.0	0.0	0.16	0.08	-0.08	0.0	0.01	0.01	0.93	0.93	0.0
ENSDARG00000014391|ENSDART00000074570	0	no	no	0.01	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.88	0.9	0.02	0.0	0.0	-0.0	0.27	1.0	0.73
ENSDARG00000046054|ENSDART00000067709	0	no	no	0.02	0.12	0.1	0.12	2.1	1.98	1.0	1.0	0.0	0.24	0.03	-0.21	0.0	0.01	0.01	0.98	0.75	-0.23
ENSDARG00000068841|ENSDART00000076870	0	no	no	0.03	0.0	-0.03	0.02	0.04	0.02	1.0	1.0	0.0	0.45	0.3	-0.15	0.0	0.0	0.0	1.0	0.21	-0.79
ENSDARG00000055223|ENSDART00000077548	-38	yes	no	0.06	0.16	0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.11	0.17	0.06	0.02	0.01	-0.01	0.93	0.73	-0.2
ENSDARG00000068983|ENSDART00000074765	12	no	yes	0.27	0.44	0.17	0.0	-0.05	-0.05	1.0	1.0	0.0	0.1	0.03	-0.07	0.0	0.0	0.0	0.93	1.0	0.07
ENSDARG00000052859|ENSDART00000074791	-25	yes	no	0.48	0.16	-0.32	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.03	0.03	0.0	0.0	0.0	1.0	0.94	-0.06
ENSDARG00000054211|ENSDART00000076373	-25	yes	yes	0.44	0.41	-0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.65	0.63	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000053831|ENSDART00000075935	0	yes	yes	0.4	0.33	-0.07	-0.9	-0.92	-0.02	1.0	1.0	0.0	0.04	0.05	0.01	0.06	0.0	-0.06	1.0	1.0	0.0
ENSDARG00000054533|ENSDART00000076696	-25	yes	no	0.26	0.05	-0.21	0.02	-0.02	-0.04	1.0	1.0	0.0	0.01	0.0	-0.0	0.0	0.0	-0.0	1.0	1.0	-0.0
ENSDARG00000056279|ENSDART00000078746	50	no	yes	0.09	0.24	0.15	-0.08	0.13	0.21	1.0	1.0	0.0	0.51	0.07	-0.44	0.0	0.01	0.01	1.0	1.0	0.0
ENSDARG00000055046|ENSDART00000077352	0	yes	yes	0.33	0.43	0.1	-0.05	-0.03	0.02	1.0	1.0	0.0	0.02	0.02	-0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000058486|ENSDART00000081356	0	no	no	0.28	0.37	0.09	-0.02	-0.01	0.01	1.0	1.0	0.0	0.47	0.21	-0.26	0.0	0.0	0.0	0.86	1.0	0.14
ENSDARG00000059238|ENSDART00000082292	-12	yes	yes	0.49	0.16	-0.33	0.0	-0.01	-0.01	1.0	1.0	0.0	0.04	0.19	0.16	0.01	0.05	0.04	0.99	0.96	-0.03
ENSDARG00000060149|ENSDART00000084416	-12	yes	no	0.27	0.23	-0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.17	0.18	0.01	0.01	0.01	-0.0	1.0	1.0	0.0
ENSDARG00000053678|ENSDART00000075745	25	no	no	0.0	0.03	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.42	0.07	-0.35	0.0	0.01	0.0	1.0	0.99	-0.01
ENSDARG00000077299|ENSDART00000076439	25	no	yes	0.16	0.37	0.21	-0.07	0.0	0.07	1.0	1.0	0.0	0.16	0.01	-0.15	0.01	0.0	-0.01	0.97	1.0	0.03
ENSDARG00000070522|ENSDART00000085216	0	no	no	0.04	0.01	-0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.49	0.36	-0.12	0.0	0.0	0.0	0.54	0.91	0.38
ENSDARG00000013022|ENSDART00000081571	25	no	no	0.18	0.03	-0.15	0.0	0.0	0.0	1.0	0.06	-0.94	0.19	0.01	-0.17	0.0	0.0	0.0	0.66	1.0	0.34
ENSDARG00000058254|ENSDART00000081105	-12	yes	no	0.44	0.42	-0.02	0.2	0.14	-0.06	1.0	1.0	0.0	0.02	0.02	-0.0	0.0	0.0	0.0	1.0	0.9	-0.1
ENSDARG00000060089|ENSDART00000084327	0	yes	yes	0.44	0.46	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	0.01	0.01	0.0	0.95	1.0	0.05
ENSDARG00000070943|ENSDART00000074445	38	no	no	0.09	0.25	0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.26	0.02	-0.24	0.01	0.0	-0.01	1.0	1.0	0.0
ENSDARG00000055439|ENSDART00000077833	0	no	no	0.04	0.04	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.23	0.38	0.15	0.01	0.0	-0.0	0.87	0.93	0.06
ENSDARG00000052960|ENSDART00000074915	-25	yes	no	0.37	0.1	-0.27	0.03	0.0	-0.03	1.0	1.0	0.0	0.02	0.02	-0.0	0.0	0.19	0.19	1.0	1.0	0.0
ENSDARG00000053225|ENSDART00000075222	0	yes	yes	0.41	0.45	0.04	-5.91	-3.65	2.25	1.0	1.0	0.0	0.02	0.01	0.0	0.01	0.0	-0.01	1.0	1.0	0.0
ENSDARG00000044009|ENSDART00000064612	0	no	no	0.01	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.29	0.39	0.1	0.0	0.0	0.0	0.51	1.0	0.49
ENSDARG00000057680|ENSDART00000080396	38	no	yes	0.08	0.14	0.06	0.29	0.0	-0.29	1.0	1.0	0.0	0.22	0.18	-0.03	0.01	0.05	0.04	0.9	0.95	0.06
ENSDARG00000055698|ENSDART00000078079	25	no	no	0.04	0.09	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.34	0.07	-0.27	0.0	0.0	0.0	0.8	1.0	0.2
ENSDARG00000030292|ENSDART00000082605	-12	yes	yes	0.21	0.12	-0.09	0.01	-0.04	-0.05	1.0	1.0	0.0	0.05	0.01	-0.04	0.02	0.0	-0.02	0.84	1.0	0.16
ENSDARG00000060181|ENSDART00000084568	25	no	no	0.07	0.07	0.0	0.47	-0.66	-1.13	1.0	1.0	0.0	0.12	0.09	-0.03	0.0	0.0	0.0	1.0	0.96	-0.04
ENSDARG00000059549|ENSDART00000082872	0	yes	yes	0.47	0.47	0.0	-0.29	-0.18	0.1	1.0	1.0	0.0	0.02	0.02	0.0	0.01	0.03	0.02	0.99	0.97	-0.01
ENSDARG00000056250|ENSDART00000078703	-25	yes	no	0.21	0.04	-0.17	-0.56	-0.54	0.01	1.0	1.0	0.0	0.03	0.01	-0.03	0.02	0.03	0.01	1.0	1.0	0.0
ENSDARG00000027595|ENSDART00000077452	0	yes	yes	0.38	0.38	0.0	-0.04	-0.04	0.01	1.0	1.0	0.0	0.0	0.0	0.0	0.01	0.0	-0.01	0.98	1.0	0.02
ENSDARG00000045159|ENSDART00000078166	-50	yes	no	0.45	0.08	-0.37	-0.18	-0.27	-0.09	1.0	1.0	0.0	0.0	0.23	0.23	0.0	0.0	0.0	1.0	0.86	-0.14
ENSDARG00000060238|ENSDART00000074729	-25	yes	yes	0.4	0.43	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.01	-0.01	0.01	0.71	0.7	0.98	1.0	0.02
ENSDARG00000054292|ENSDART00000076474	-25	no	yes	0.24	0.15	-0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.35	0.28	0.03	0.0	-0.03	1.0	0.83	-0.17
ENSDARG00000051780|ENSDART00000073459	38	no	yes	0.0	0.12	0.12	0.0	0.0	0.0	1.0	1.0	0.0	0.29	0.0	-0.29	0.0	0.0	0.0	0.6	1.0	0.4
ENSDARG00000055787|ENSDART00000078173	-25	yes	yes	0.38	0.41	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.08	0.04	0.01	0.37	0.36	1.0	1.0	0.0
ENSDARG00000053049|ENSDART00000075014	0	no	no	0.11	0.09	-0.02	-0.11	-0.11	0.0	1.0	1.0	0.0	0.26	0.26	-0.0	0.0	0.0	0.0	0.97	0.97	0.0
ENSDARG00000042329|ENSDART00000062073	37	yes	yes	0.18	0.28	0.1	0.0	-0.0	-0.0	1.0	1.0	0.0	0.04	0.05	0.0	0.0	0.0	0.0	0.79	1.0	0.21
ENSDARG00000069040|ENSDART00000075920	-12	yes	yes	0.35	0.14	-0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.02	0.02	0.0	0.03	0.03	0.9	0.91	0.01
ENSDARG00000042969|ENSDART00000063087	13	no	yes	0.07	0.04	-0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.14	0.19	0.05	0.04	0.03	-0.01	0.67	0.74	0.07
ENSDARG00000058062|ENSDART00000080864	0	yes	yes	0.26	0.22	-0.04	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.13	0.13	0.0	0.04	0.04	0.99	1.0	0.01
ENSDARG00000057913|ENSDART00000080673	0	no	no	0.13	0.13	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.04	0.01	0.0	0.01	0.0	0.97	0.96	-0.01
ENSDARG00000046079|ENSDART00000067741	0	no	no	0.09	0.1	0.01	-0.07	-0.04	0.03	1.0	1.0	0.0	0.04	0.09	0.04	0.01	0.0	-0.0	1.0	0.9	-0.1
ENSDARG00000044029|ENSDART00000079514	25	no	yes	0.07	0.44	0.37	0.0	0.0	0.0	1.0	1.0	0.0	0.12	0.06	-0.06	0.04	0.05	0.01	0.97	1.0	0.03
ENSDARG00000038866|ENSDART00000077095	25	no	no	0.03	0.03	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.37	0.02	-0.35	0.0	0.01	0.01	0.91	1.0	0.09
ENSDARG00000071240|ENSDART00000084612	0	no	no	0.11	0.05	-0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.03	0.01	0.01	0.01	0.0	1.0	1.0	0.0
ENSDARG00000042339|ENSDART00000062083	12	yes	yes	0.12	0.48	0.36	-0.18	0.0	0.18	1.0	1.0	0.0	0.21	0.07	-0.15	0.0	0.26	0.26	0.8	0.97	0.17
ENSDARG00000059874|ENSDART00000083659	0	yes	yes	0.36	0.41	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.99	-0.01
ENSDARG00000054609|ENSDART00000076840	12	no	yes	0.39	0.47	0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.02	0.0	0.04	0.03	-0.02	1.0	1.0	0.0
ENSDARG00000056835|ENSDART00000079399	37	yes	yes	0.04	0.43	0.39	-0.48	-0.65	-0.17	1.0	1.0	0.0	0.31	0.03	-0.28	0.02	0.01	-0.01	0.81	1.0	0.19
ENSDARG00000055192|ENSDART00000077514	-12	yes	yes	0.27	0.1	-0.17	0.0	0.0	0.0	1.0	1.0	0.0	0.14	0.18	0.04	0.0	0.01	0.01	1.0	1.0	0.0
ENSDARG00000045661|ENSDART00000067139	0	no	no	0.04	0.04	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.14	0.14	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSDARG00000058906|ENSDART00000081866	25	no	no	0.05	0.05	0.0	0.0	-1.75	-1.75	1.0	1.0	0.0	0.21	0.0	-0.21	0.0	0.04	0.04	0.81	1.0	0.19
